language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
MOCHO	mhc	bone	1394	31	baq	1	
JACALTEC	jai	bone	1394	31	"b""ax"	1	
QANJOBAL_SANTA_EULALIA	kjb	bone	1394	31	"b""aq"	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	bone	1394	31	"b""ax"	1	
IXIL_CHAJUL	ixj	bone	1394	31	"b""aq"	1	
AGUACATEC	agu	bone	1394	31	baq	1	
TECO_TECTITAN	ttc	bone	1394	31	"b""aq"	1	
MAM_NORTHERN	mam	bone	1394	31	baq	1	
SIPAKAPENSE	qum	bone	1394	31	"b""aq"	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	bone	1394	31	"b""aq"	1	
CENTRAL_QUICHE	quc	bone	1394	31	"b""aq"	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bone	1394	31	"b""aq"	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bone	1394	31	"b""aq"	1	
POQOMCHI_WESTERN	pob	bone	1394	31	"b""aq"	1	
POCOMAM_EASTERN	poa	bone	1394	31	"w""aq"	1	
USPANTEKO	usp	bone	1394	31	"b""aq"	1	
EASTERN_KEKCHI_CAHABON	kek	bone	1394	31	"b""aq"	1	
ZINACANTAN_TZOTZIL	tzz	bone	1394	31	bak	1	
TZELTAL_BACHAJON	tzb	bone	1394	31	bak	1	
CHOL_TUMBALA	ctu	bone	1394	31	bak	1	
CHONTAL_TABASCO	chf	bone	1394	31	bak	1	
CHORTI	caa	bone	1394	31	bak	1	
ITZAJ	itz	bone	1394	31	bak	1	
MOPAN	mop	bone	1394	31	bak	1	
MAYA_YUCATAN	yua	bone	1394	31	"b""ak"	1	
LACANDON	lac	bone	1394	31	bak	1	
HUASTEC	hva	grease	323	32	pemey	1	
TOJOLABAL	toj	grease	323	32	yecel	2	
CHUJ	cnm	grease	323	32	%mantka7	-1	Spanish loan
JACALTEC	jai	grease	323	32	%manteka	-1	Spanish loan
QANJOBAL_SANTA_EULALIA	kjb	grease	323	32	%manteka	-1	borrowed from Spanish
ACATECO_SAN_MIGUEL_ACATAN	knj	grease	323	32	%manteka	-1	borrowed from Spanish
IXIL_CHAJUL	ixj	grease	323	32	%manteka	-1	borrowed from Spanish
AGUACATEC	agu	grease	323	32	%manteka7	-1	Spanish loan
TECO_TECTITAN	ttc	grease	323	32	%mantek	-1	borrowed from Spanish
MAM_NORTHERN	mam	grease	323	32	%mantek	-1	Spanish loan
SIPAKAPENSE	qum	grease	323	32	%manteka7	-1	borrowed from Spanish
SACAPULTECO_SACAPULAS_CENTRO	quv	grease	323	32	%manteka7	-1	borrowed from Spanish
CENTRAL_QUICHE	quc	grease	323	32	%manteka7	-1	Spanish loan
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	grease	323	32	%manteka	-1	borrowed from Spanish
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	grease	323	32	%manteka7	-1	borrowed from Spanish
POQOMCHI_WESTERN	pob	grease	323	32	%manteka	-1	Spanish loan
POCOMAM_EASTERN	poa	grease	323	32	"q""ene7"	-1	
USPANTEKO	usp	grease	323	32	%mantega7	-1	borrowed from Spanish
EASTERN_KEKCHI_CAHABON	kek	grease	323	32	%mantek	-1	borrowed from Spanish
ZINACANTAN_TZOTZIL	tzz	grease	323	32	"hup""el"	3	
TZELTAL_BACHAJON	tzb	grease	323	32	%unto	-2	Spanish loan
CHONTAL_TABASCO	chf	grease	323	32	"pok""ma"	4	
CHORTI	caa	grease	323	32	"C""iCmar"	5	
ITZAJ	itz	grease	323	32	polok	6	
MOPAN	mop	grease	323	32	%manteka	-1	Spanish loan
MAYA_YUCATAN	yua	grease	323	32	cac	7	
LACANDON	lac	grease	323	32	CaC	8	
HUASTEC	hva	egg	744	33	"8ak""Cok"""	-1	
CHICOMUCELTEC	cob	egg	744	33	ul	7	also: utiCin
TOJOLABAL	toj	egg	744	33	"nolob"""	1	
CHUJ	cnm	egg	744	33	Nolob	1	
MOCHO	mhc	egg	744	33	"k""olk""oC"	8	
JACALTEC	jai	egg	744	33	hos	2	
QANJOBAL_SANTA_EULALIA	kjb	egg	744	33	xos	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	egg	744	33	hos	2	
IXIL_CHAJUL	ixj	egg	744	33	"k""olob"""	9	
AGUACATEC	agu	egg	744	33	xox	2	
TECO_TECTITAN	ttc	egg	744	33	xos	2	
MAM_NORTHERN	mam	egg	744	33	xos	2	
SIPAKAPENSE	qum	egg	744	33	"mlob"""	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	egg	744	33	"saqmalob"""	3	
CENTRAL_QUICHE	quc	egg	744	33	saqmol	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	egg	744	33	saqmolo7	3	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	egg	744	33	saqmol	3	
POQOMCHI_WESTERN	pob	egg	744	33	milox	4	
POCOMAM_EASTERN	poa	egg	744	33	malox	4	
USPANTEKO	usp	egg	744	33	"saqmolob"""	3	
EASTERN_KEKCHI_CAHABON	kek	egg	744	33	"molb"""	1	
ZINACANTAN_TZOTZIL	tzz	egg	744	33	tanal	10	also: ton
TZELTAL_BACHAJON	tzb	egg	744	33	tomut	5	
CHOL_TUMBALA	ctu	egg	744	33	tumut	5	also: tun
CHONTAL_TABASCO	chf	egg	744	33	"s3ktok"""	-1	
CHORTI	caa	egg	744	33	kum	11	
ITZAJ	itz	egg	744	33	he7	6	
MOPAN	mop	egg	744	33	xe7	6	
MAYA_YUCATAN	yua	egg	744	33	he7	6	
HUASTEC	hva	horn	1393	34	"ic""am"	5	
TOJOLABAL	toj	horn	1393	34	"Sulub"""	3	also: %kaCo; Spanish loan
CHUJ	cnm	horn	1393	34	"C""a7ak"	6	
JACALTEC	jai	horn	1393	34	"yuk""a"	1	
QANJOBAL_SANTA_EULALIA	kjb	horn	1393	34	"uk""a7"	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	horn	1393	34	"uk""a7"	1	
IXIL_CHAJUL	ixj	horn	1393	34	"tuk"""	2	
AGUACATEC	agu	horn	1393	34	"tuk"""	2	
TECO_TECTITAN	ttc	horn	1393	34	"uk""a7"	1	
MAM_NORTHERN	mam	horn	1393	34	tkaC	7	
SIPAKAPENSE	qum	horn	1393	34	"uk""a"	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	horn	1393	34	"uk""a7"	1	
CENTRAL_QUICHE	quc	horn	1393	34	"ruk""a7"	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	horn	1393	34	"uk""a7"	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	horn	1393	34	"uk""a7"	1	
POQOMCHI_WESTERN	pob	horn	1393	34	"uk""a7"	1	
POCOMAM_EASTERN	poa	horn	1393	34	"uk""a7"	1	
USPANTEKO	usp	horn	1393	34	%kaCo	-1	borrowed from Spanish
EASTERN_KEKCHI_CAHABON	kek	horn	1393	34	"Sukub"""	4	
ZINACANTAN_TZOTZIL	tzz	horn	1393	34	Sulub	3	
TZELTAL_BACHAJON	tzb	horn	1393	34	Sulub	3	
CHONTAL_TABASCO	chf	horn	1393	34	Sukub	8	also: hub
CHORTI	caa	horn	1393	34	%kaCu	-1	Spanish loan
ITZAJ	itz	horn	1393	34	bak	9	
MOPAN	mop	horn	1393	34	Sulub	3	
HUASTEC	hva	tail	1220	35	wew	1	
CHICOMUCELTEC	cob	tail	1220	35	wew	1	
TOJOLABAL	toj	tail	1220	35	nexal	1	
CHUJ	cnm	tail	1220	35	ye	1	
MOCHO	mhc	tail	1220	35	Neh	1	
JACALTEC	jai	tail	1220	35	Ne	1	
QANJOBAL_SANTA_EULALIA	kjb	tail	1220	35	ne	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	tail	1220	35	ne	1	
IXIL_CHAJUL	ixj	tail	1220	35	xe7	1	
AGUACATEC	agu	tail	1220	35	xe7	1	
TECO_TECTITAN	ttc	tail	1220	35	xe7	1	
MAM_NORTHERN	mam	tail	1220	35	txe7	1	
SIPAKAPENSE	qum	tail	1220	35	xey	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	tail	1220	35	xey	1	
CENTRAL_QUICHE	quc	tail	1220	35	xe7	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tail	1220	35	xey	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tail	1220	35	xey	1	
POQOMCHI_WESTERN	pob	tail	1220	35	xe	1	
POCOMAM_EASTERN	poa	tail	1220	35	xieh	1	
USPANTEKO	usp	tail	1220	35	xe	1	
EASTERN_KEKCHI_CAHABON	kek	tail	1220	35	heh	1	
ZINACANTAN_TZOTZIL	tzz	tail	1220	35	neil	1	
TZELTAL_BACHAJON	tzb	tail	1220	35	ne	1	
CHOL_TUMBALA	ctu	tail	1220	35	5eh	1	
CHONTAL_TABASCO	chf	tail	1220	35	neh	1	
CHORTI	caa	tail	1220	35	neh	1	
ITZAJ	itz	tail	1220	35	neh	1	
MOPAN	mop	tail	1220	35	nex	1	
MAYA_YUCATAN	yua	tail	1220	35	neh	1	
LACANDON	lac	tail	1220	35	neh	1	
HUASTEC	hva	feather	1201	36	huhlek	1	
CHICOMUCELTEC	cob	feather	1201	36	huhul	1	
TOJOLABAL	toj	feather	1201	36	"k""uk""um"	6	"also: k""uk""mil"
CHUJ	cnm	feather	1201	36	Sil	1	
MOCHO	mhc	feather	1201	36	Sik	5	
JACALTEC	jai	feather	1201	36	Sil	1	
QANJOBAL_SANTA_EULALIA	kjb	feather	1201	36	"c""up"	9	
ACATECO_SAN_MIGUEL_ACATAN	knj	feather	1201	36	Sil	1	
IXIL_CHAJUL	ixj	feather	1201	36	Sil	1	
AGUACATEC	agu	feather	1201	36	Si7il	1	
TECO_TECTITAN	ttc	feather	1201	36	camal	2	
MAM_NORTHERN	mam	feather	1201	36	tsmal	2	
SIPAKAPENSE	qum	feather	1201	36	"Sik"""	5	
SACAPULTECO_SACAPULAS_CENTRO	quv	feather	1201	36	rismal	3	
CENTRAL_QUICHE	quc	feather	1201	36	kiS	10	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	feather	1201	36	rusmal	3	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	feather	1201	36	ismal	11	
POQOMCHI_WESTERN	pob	feather	1201	36	rix	8	
POCOMAM_EASTERN	poa	feather	1201	36	rix Cikop	8	
USPANTEKO	usp	feather	1201	36	"Sik"""	5	
EASTERN_KEKCHI_CAHABON	kek	feather	1201	36	rismal	3	
ZINACANTAN_TZOTZIL	tzz	feather	1201	36	"k""uk""umal"	6	
TZELTAL_BACHAJON	tzb	feather	1201	36	"k""uk""um"	6	
CHOL_TUMBALA	ctu	feather	1201	36	cuc	7	
CHONTAL_TABASCO	chf	feather	1201	36	"muk""u"	12	
CHORTI	caa	feather	1201	36	cuc	7	
ITZAJ	itz	feather	1201	36	"k""uk""um"	6	
MOPAN	mop	feather	1201	36	co7oc	7	
MAYA_YUCATAN	yua	feather	1201	36	"k""uk""um"	6	
LACANDON	lac	feather	1201	36	CoCer	7	
HUASTEC	hva	hair	1040	37	Si7	1	
CHICOMUCELTEC	cob	hair	1040	37	hulok	7	
TOJOLABAL	toj	hair	1040	37	co7oc	6	
CHUJ	cnm	hair	1040	37	Sil xolom	2	
MOCHO	mhc	hair	1040	37	Si7	1	also: wi7
JACALTEC	jai	hair	1040	37	Sil	2	
QANJOBAL_SANTA_EULALIA	kjb	hair	1040	37	Sil	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	hair	1040	37	Sil	2	
IXIL_CHAJUL	ixj	hair	1040	37	Sil wi7	2	
AGUACATEC	agu	hair	1040	37	Si7il	2	
TECO_TECTITAN	ttc	hair	1040	37	camal	3	
MAM_NORTHERN	mam	hair	1040	37	smal	3	
SIPAKAPENSE	qum	hair	1040	37	wi7	4	
SACAPULTECO_SACAPULAS_CENTRO	quv	hair	1040	37	we7	4	
CENTRAL_QUICHE	quc	hair	1040	37	wi7	4	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	hair	1040	37	rusmal wi7	5	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	hair	1040	37	smal wi7	5	
POQOMCHI_WESTERN	pob	hair	1040	37	rismal na	5	
POCOMAM_EASTERN	poa	hair	1040	37	nah	8	
USPANTEKO	usp	hair	1040	37	"risimal b""a"	5	
EASTERN_KEKCHI_CAHABON	kek	hair	1040	37	rismal	5	
ZINACANTAN_TZOTZIL	tzz	hair	1040	37	coc	6	also: cacal
TZELTAL_BACHAJON	tzb	hair	1040	37	coc	6	
CHOL_TUMBALA	ctu	hair	1040	37	cuc	6	
CHONTAL_TABASCO	chf	hair	1040	37	u cuce	6	also: cuk
CHORTI	caa	hair	1040	37	cuc	6	
MOPAN	mop	hair	1040	37	co7oc	6	
MAYA_YUCATAN	yua	hair	1040	37	co7ocel	6	
LACANDON	lac	hair	1040	37	CoCer	6	also: hor
HUASTEC	hva	head	1256	38	"ok"""	1	
CHICOMUCELTEC	cob	head	1256	38	"ok"""	1	
TOJOLABAL	toj	head	1256	38	olom	2	
CHUJ	cnm	head	1256	38	xolom	2	
JACALTEC	jai	head	1256	38	wi7	3	
QANJOBAL_SANTA_EULALIA	kjb	head	1256	38	xolom	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	head	1256	38	holom	2	
IXIL_CHAJUL	ixj	head	1256	38	wi7	3	
AGUACATEC	agu	head	1256	38	wi7	3	
TECO_TECTITAN	ttc	head	1256	38	wi7	3	
MAM_NORTHERN	mam	head	1256	38	nwi7ye	3	
SIPAKAPENSE	qum	head	1256	38	xlom	2	also: wi7
SACAPULTECO_SACAPULAS_CENTRO	quv	head	1256	38	xalom	2	
CENTRAL_QUICHE	quc	head	1256	38	xolom	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	head	1256	38	xolon	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	head	1256	38	wi7	3	also: wi7ax
POQOMCHI_WESTERN	pob	head	1256	38	na	6	
POCOMAM_EASTERN	poa	head	1256	38	xaluam	2	
USPANTEKO	usp	head	1256	38	"b""a"	7	
EASTERN_KEKCHI_CAHABON	kek	head	1256	38	xolom	2	
ZINACANTAN_TZOTZIL	tzz	head	1256	38	holol	8	
TZELTAL_BACHAJON	tzb	head	1256	38	xol	4	
CHOL_TUMBALA	ctu	head	1256	38	hol	4	
CHONTAL_TABASCO	chf	head	1256	38	pam	9	
CHORTI	caa	head	1256	38	hor	4	
ITZAJ	itz	head	1256	38	ho7ol	4	also: pol
MOPAN	mop	head	1256	38	pol	5	
MAYA_YUCATAN	yua	head	1256	38	pol	5	
LACANDON	lac	head	1256	38	hor	4	
HUASTEC	hva	ear	1247	39	Sucun	6	
CHICOMUCELTEC	cob	ear	1247	39	huCun	7	
TOJOLABAL	toj	ear	1247	39	sti7 xCikint~ik	2	
CHUJ	cnm	ear	1247	39	Cikin	2	
MOCHO	mhc	ear	1247	39	Cikin	2	
JACALTEC	jai	ear	1247	39	Cikin	2	
QANJOBAL_SANTA_EULALIA	kjb	ear	1247	39	Tikin	3	
ACATECO_SAN_MIGUEL_ACATAN	knj	ear	1247	39	Tikin	3	
IXIL_CHAJUL	ixj	ear	1247	39	SiTin	4	
AGUACATEC	agu	ear	1247	39	SCin	4	
TECO_TECTITAN	ttc	ear	1247	39	Sky~in	4	
MAM_NORTHERN	mam	ear	1247	39	Sky~in	4	
SIPAKAPENSE	qum	ear	1247	39	Skin	4	
SACAPULTECO_SACAPULAS_CENTRO	quv	ear	1247	39	Sikin	4	
CENTRAL_QUICHE	quc	ear	1247	39	Sikin	4	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	ear	1247	39	xikin	5	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	ear	1247	39	ixkin	5	
POQOMCHI_WESTERN	pob	ear	1247	39	Sikin	4	
POCOMAM_EASTERN	poa	ear	1247	39	Sikin	4	
USPANTEKO	usp	ear	1247	39	Sikin	4	
EASTERN_KEKCHI_CAHABON	kek	ear	1247	39	Sik	4	
ZINACANTAN_TZOTZIL	tzz	ear	1247	39	Cikinil	2	
TZELTAL_BACHAJON	tzb	ear	1247	39	Cikin	2	
CHOL_TUMBALA	ctu	ear	1247	39	Cikin	2	
CHONTAL_TABASCO	chf	ear	1247	39	Cikin	2	
CHORTI	caa	ear	1247	39	Cikin	2	
ITZAJ	itz	ear	1247	39	Sikin	4	
MOPAN	mop	ear	1247	39	Sikin	4	
MAYA_YUCATAN	yua	ear	1247	39	Sikin	4	
LACANDON	lac	ear	1247	39	Sikin	4	
HUASTEC	hva	eye	1248	40	wal	1	
CHICOMUCELTEC	cob	eye	1248	40	wal	1	
TOJOLABAL	toj	eye	1248	40	sat	2	
CHUJ	cnm	eye	1248	40	yol sat	2	
MOCHO	mhc	eye	1248	40	Cet	8	
JACALTEC	jai	eye	1248	40	baq sat	2	
QANJOBAL_SANTA_EULALIA	kjb	eye	1248	40	sat	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	eye	1248	40	sat	2	
IXIL_CHAJUL	ixj	eye	1248	40	"b""aq"" wac"	3	
AGUACATEC	agu	eye	1248	40	Ciwucu7	9	
TECO_TECTITAN	ttc	eye	1248	40	wic	10	
MAM_NORTHERN	mam	eye	1248	40	"baq"" ky~wice"	11	
SIPAKAPENSE	qum	eye	1248	40	"b""aq"" waC"	3	
SACAPULTECO_SACAPULAS_CENTRO	quv	eye	1248	40	"b""a7 waC"	3	
CENTRAL_QUICHE	quc	eye	1248	40	"b""aq""oC"	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	eye	1248	40	"naq"" waC"	5	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	eye	1248	40	waC	4	
POQOMCHI_WESTERN	pob	eye	1248	40	"naq""waCis"	5	
POCOMAM_EASTERN	poa	eye	1248	40	"naq"""	5	also: waC
USPANTEKO	usp	eye	1248	40	"b""aq"" wiC"	3	
EASTERN_KEKCHI_CAHABON	kek	eye	1248	40	"naq"" uh"	2	
ZINACANTAN_TZOTZIL	tzz	eye	1248	40	satil	2	also: yaSavo7
TZELTAL_BACHAJON	tzb	eye	1248	40	sit	6	
CHOL_TUMBALA	ctu	eye	1248	40	wut	6	
CHONTAL_TABASCO	chf	eye	1248	40	hut	12	
CHORTI	caa	eye	1248	40	"nak""iut"	7	
ITZAJ	itz	eye	1248	40	iC	7	
MOPAN	mop	eye	1248	40	"nek"" iC"	7	
MAYA_YUCATAN	yua	eye	1248	40	iC	7	
LACANDON	lac	eye	1248	40	iC	2	
HUASTEC	hva	nose	1221	41	8am	1	
CHICOMUCELTEC	cob	nose	1221	41	sam	1	
TOJOLABAL	toj	nose	1221	41	ni7	2	
CHUJ	cnm	nose	1221	41	Ni7	2	
MOCHO	mhc	nose	1221	41	Cam	3	
JACALTEC	jai	nose	1221	41	Cam	3	
QANJOBAL_SANTA_EULALIA	kjb	nose	1221	41	Tam	3	
ACATECO_SAN_MIGUEL_ACATAN	knj	nose	1221	41	Tam	3	
IXIL_CHAJUL	ixj	nose	1221	41	xu7	4	
AGUACATEC	agu	nose	1221	41	xu7	4	
TECO_TECTITAN	ttc	nose	1221	41	"soq"""	6	
MAM_NORTHERN	mam	nose	1221	41	tCana	7	
SIPAKAPENSE	qum	nose	1221	41	cam	5	
SACAPULTECO_SACAPULAS_CENTRO	quv	nose	1221	41	cam	5	
CENTRAL_QUICHE	quc	nose	1221	41	cam	5	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	nose	1221	41	can	5	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	nose	1221	41	cam	5	
POQOMCHI_WESTERN	pob	nose	1221	41	xu7	4	
POCOMAM_EASTERN	poa	nose	1221	41	xu7	4	
USPANTEKO	usp	nose	1221	41	cam	5	
EASTERN_KEKCHI_CAHABON	kek	nose	1221	41	ux	8	
ZINACANTAN_TZOTZIL	tzz	nose	1221	41	ni7	2	
TZELTAL_BACHAJON	tzb	nose	1221	41	ni7	2	
CHOL_TUMBALA	ctu	nose	1221	41	ni7	2	
CHONTAL_TABASCO	chf	nose	1221	41	ni7	2	
CHORTI	caa	nose	1221	41	ni7	2	
ITZAJ	itz	nose	1221	41	ni7	2	
MOPAN	mop	nose	1221	41	ni7	2	
MAYA_YUCATAN	yua	nose	1221	41	ni7	2	
LACANDON	lac	nose	1221	41	ni7	2	
HUASTEC	hva	mouth	674	42	wi7	1	
CHICOMUCELTEC	cob	mouth	674	42	tukuwi7	1	
TOJOLABAL	toj	mouth	674	42	ti7	2	
CHUJ	cnm	mouth	674	42	ti7	2	
MOCHO	mhc	mouth	674	42	ti7	2	
JACALTEC	jai	mouth	674	42	ti	2	
QANJOBAL_SANTA_EULALIA	kjb	mouth	674	42	ti7	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	mouth	674	42	ti7	2	
IXIL_CHAJUL	ixj	mouth	674	42	ci7	2	
AGUACATEC	agu	mouth	674	42	ci7	2	
TECO_TECTITAN	ttc	mouth	674	42	ci7	2	
MAM_NORTHERN	mam	mouth	674	42	ci7	2	
SIPAKAPENSE	qum	mouth	674	42	Ci7	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	mouth	674	42	Ci7	2	
CENTRAL_QUICHE	quc	mouth	674	42	Ci7	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	mouth	674	42	Ci7	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	mouth	674	42	Ci7ax	2	
POQOMCHI_WESTERN	pob	mouth	674	42	Ci7	2	
POCOMAM_EASTERN	poa	mouth	674	42	Ci7	2	
USPANTEKO	usp	mouth	674	42	ci7	2	
EASTERN_KEKCHI_CAHABON	kek	mouth	674	42	eh	3	
ZINACANTAN_TZOTZIL	tzz	mouth	674	42	eal	3	
TZELTAL_BACHAJON	tzb	mouth	674	42	eh	3	
CHOL_TUMBALA	ctu	mouth	674	42	eh	3	
CHONTAL_TABASCO	chf	mouth	674	42	ti7	2	
CHORTI	caa	mouth	674	42	ti7	2	
ITZAJ	itz	mouth	674	42	Ci7	2	
MOPAN	mop	mouth	674	42	Ci7	2	
MAYA_YUCATAN	yua	mouth	674	42	Ci7	2	
LACANDON	lac	mouth	674	42	Ci7	2	
HUASTEC	hva	tooth	1380	43	kamab	1	
CHICOMUCELTEC	cob	tooth	1380	43	kamaw	1	
TOJOLABAL	toj	tooth	1380	43	ex	2	
MOCHO	mhc	tooth	1380	43	eh	2	
QANJOBAL_SANTA_EULALIA	kjb	tooth	1380	43	e7	2	also: e
ACATECO_SAN_MIGUEL_ACATAN	knj	tooth	1380	43	e	2	
IXIL_CHAJUL	ixj	tooth	1380	43	eh	2	
AGUACATEC	agu	tooth	1380	43	e7	2	
TECO_TECTITAN	ttc	tooth	1380	43	e7	2	
SIPAKAPENSE	qum	tooth	1380	43	ru ey	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	tooth	1380	43	wa ey	2	
CENTRAL_QUICHE	quc	tooth	1380	43	ware	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tooth	1380	43	ey	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tooth	1380	43	eyax	2	also: ey
POQOMCHI_WESTERN	pob	tooth	1380	43	ehis	2	
POCOMAM_EASTERN	poa	tooth	1380	43	ieh	2	
USPANTEKO	usp	tooth	1380	43	e	2	
EASTERN_KEKCHI_CAHABON	kek	tooth	1380	43	ruh eh	2	
ZINACANTAN_TZOTZIL	tzz	tooth	1380	43	eal	2	also: tan
TZELTAL_BACHAJON	tzb	tooth	1380	43	ehal	2	
CHOL_TUMBALA	ctu	tooth	1380	43	bak eh	2	
CHONTAL_TABASCO	chf	tooth	1380	43	eh	2	
CHORTI	caa	tooth	1380	43	eh	2	
ITZAJ	itz	tooth	1380	43	koh	3	
MOPAN	mop	tooth	1380	43	kox	3	
MAYA_YUCATAN	yua	tooth	1380	43	koh	3	
LACANDON	lac	tooth	1380	43	koh	3	
HUASTEC	hva	tongue	1205	44	"lek""ab"	1	
CHICOMUCELTEC	cob	tongue	1205	44	"lek""aw"	1	
TOJOLABAL	toj	tongue	1205	44	"ak"""	2	
CHUJ	cnm	tongue	1205	44	"ak"""	2	
MOCHO	mhc	tongue	1205	44	"aq"""	2	"also: lec"""
JACALTEC	jai	tongue	1205	44	aq	2	
QANJOBAL_SANTA_EULALIA	kjb	tongue	1205	44	"aq"""	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	tongue	1205	44	a7	2	
IXIL_CHAJUL	ixj	tongue	1205	44	"aq"""	2	
AGUACATEC	agu	tongue	1205	44	"aq"""	2	
TECO_TECTITAN	ttc	tongue	1205	44	"aq"""	2	
MAM_NORTHERN	mam	tongue	1205	44	"waq""e"	2	
SIPAKAPENSE	qum	tongue	1205	44	"aq"""	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	tongue	1205	44	"aq"""	2	
CENTRAL_QUICHE	quc	tongue	1205	44	"aq"""	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tongue	1205	44	"aq"""	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tongue	1205	44	"aq"""	2	
POQOMCHI_WESTERN	pob	tongue	1205	44	"aq"""	2	
POCOMAM_EASTERN	poa	tongue	1205	44	"aq"""	2	
USPANTEKO	usp	tongue	1205	44	"aq"""	2	
EASTERN_KEKCHI_CAHABON	kek	tongue	1205	44	"rux aq"""	2	
ZINACANTAN_TZOTZIL	tzz	tongue	1205	44	"ok"""	2	
TZELTAL_BACHAJON	tzb	tongue	1205	44	"ak"""	2	
CHOL_TUMBALA	ctu	tongue	1205	44	"ak"""	2	
CHONTAL_TABASCO	chf	tongue	1205	44	"ak"""	2	
ITZAJ	itz	tongue	1205	44	"ak"""	2	
MOPAN	mop	tongue	1205	44	"ak"""	2	
MAYA_YUCATAN	yua	tongue	1205	44	"ak"""	2	
LACANDON	lac	tongue	1205	44	"ak"""	2	
HUASTEC	hva	claw	72	45	"icik"""	4	
CHICOMUCELTEC	cob	claw	72	45	"iCak"""	4	
TOJOLABAL	toj	claw	72	45	eCal	2	
CHUJ	cnm	claw	72	45	eC	2	
MOCHO	mhc	claw	72	45	"isk""aq"	3	
JACALTEC	jai	claw	72	45	yisqaxe	3	
QANJOBAL_SANTA_EULALIA	kjb	claw	72	45	"isq""aq"	3	
ACATECO_SAN_MIGUEL_ACATAN	knj	claw	72	45	"isq""ax"	3	
IXIL_CHAJUL	ixj	claw	72	45	"iSk""aq"	3	
AGUACATEC	agu	claw	72	45	"pak"""	5	
TECO_TECTITAN	ttc	claw	72	45	"Sk""y~aq"	3	
MAM_NORTHERN	mam	claw	72	45	"tSk""y~aq"	3	
SIPAKAPENSE	qum	claw	72	45	"Sk""y~aq"	3	
SACAPULTECO_SACAPULAS_CENTRO	quv	claw	72	45	"iSk""aS"	3	
CENTRAL_QUICHE	quc	claw	72	45	"iSk""i3q"	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	claw	72	45	"iSk""y~aq"	3	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	claw	72	45	"iSk""aq"	3	
POQOMCHI_WESTERN	pob	claw	72	45	"iSk""aq"	3	
POCOMAM_EASTERN	poa	claw	72	45	"iSk""aq"	3	
USPANTEKO	usp	claw	72	45	"iS""eq"	3	
